seconds,connectivity,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,qdisc:qdisc_dequeue.1,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:consume_skb.1,skb:kfree_skb,skb:kfree_skb.1,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written,label
5.010440529,1,0,0,0,0,0,0,0,6,582209,7,0,8,2158,221148,4566,0,0,23319,18268,3024,3459,456,147,464,126,5,107,107,83,918,262,2080153,209,209,4,132,5,401762,401747,126,12,4,5,13,581849,386938,10,11,224,224,21,21,12,0,5,0,78,728871,368,70,1,0,0,9,0,0,9,1,0,0,1,1.0
5.019762162,1,9,11,424,2,542,1,0,26,580377,84,55,13,2973,221296,6399,487,1,24875,19625,11719,12602,2094,165,2153,0,9,158,212,164,4852,1383,2114516,303,303,27,134,5,407086,407050,227,15,27,28,52,579943,385338,26,33,441,441,82,82,18,18,28,5,107,614222,586,82,2,0,0,497,5,56,553,1,0,0,1,11.0
5.010405186,1,0,0,0,0,0,0,0,5,280609,342,0,5,542,148137,3857,0,0,15969,10853,1995,2509,2121,2030,2115,0,5,299,299,253,41,9,1271294,220,220,0,46,5,148511,148497,128,12,0,0,4,280482,141170,6,6,1032,1032,32,32,662,0,0,0,10,355512,321,69,1,0,0,4,0,0,4,1,0,0,1,6.0
5.011336433,1,0,0,0,0,0,0,0,10,271137,332,0,7,1914,137658,4224,0,0,16772,11539,6635,6891,3236,2514,2953,126,5,298,298,257,2475,827,1247647,215,215,9,47,17,153930,153903,129,12,9,10,23,271067,141920,12,14,1029,1029,31,31,676,0,11,0,18,354419,347,68,1,0,0,14,0,0,14,1,0,0,1,7.0
5.009940302,1,5,7,5,2,0,1,0,14,589012,3,2,11,529,229672,5313,0,1,22491,17614,6282,6848,1257,231,1280,63,9,99,99,77,2485,942,2155503,193,193,11,127,44,401077,401045,122,15,11,13,26,587944,383616,14,18,216,216,30,30,24,0,13,0,74,671517,437,80,1,0,0,27,0,1,28,1,0,0,1,14.0
5.010429297,1,0,0,0,0,8,0,10,16,339776,334,0,4,2267,170506,3953,0,0,16824,11533,7259,7790,3604,2395,3636,252,4,295,295,247,2731,1035,1516714,223,223,15,46,44,190178,190157,131,10,15,17,29,339560,177770,14,22,1205,1205,25,25,843,0,17,0,12,440469,368,70,1,0,0,20,0,0,20,1,0,0,1,8.0
5.017188975,1,5,7,5,2,0,1,9,62,295764,508,2,9,2359,151236,4389,0,1,16444,10902,1836,2522,1754,1588,1767,63,9,465,465,336,48,17,1331945,389,389,0,48,6,162983,162965,216,14,0,3,4,295687,153858,6,6,826,826,33,33,205,0,0,0,11,383246,367,79,1,5,5,252,1,5,257,1,1,0,2,3.0
5.010348113,1,0,0,0,0,0,0,0,2,659782,2,0,5,433,290413,4838,0,0,23146,18096,1271,1770,94,8,101,0,5,108,108,84,41,5,2497442,213,213,0,132,6,408499,408485,124,12,0,0,3,659422,395027,6,6,231,231,32,32,19,0,0,0,82,871281,343,61,1,0,0,4,0,0,4,1,0,0,1,14.0
5.009963301,1,0,0,0,0,0,0,0,6,272419,346,0,5,1989,138863,4061,0,0,16326,11184,4072,4370,2591,2262,2605,63,5,298,298,255,884,278,1280928,219,219,4,46,6,151440,151428,127,12,4,6,13,271963,142167,10,11,1036,1036,36,36,665,0,5,0,9,362622,331,72,1,5,5,10,0,0,10,1,1,0,2,8.0
5.010383271,1,0,0,0,0,0,0,0,6,635442,3,0,5,2306,267987,5028,0,0,23255,18208,2994,3461,440,83,448,0,5,103,103,74,905,266,2350978,201,201,4,132,5,408168,408154,122,11,4,5,13,635095,393372,10,11,213,213,21,21,12,0,5,0,70,817963,347,59,1,0,0,10,0,0,10,1,0,0,1,14.0
5.010717606,1,0,0,0,0,0,0,12,5,363314,370,0,5,2121,188165,3776,0,0,16457,11262,2348,2841,2330,2122,2328,0,5,335,335,289,93,9,1657453,241,241,1,47,6,191069,191050,138,11,0,0,4,363062,183237,6,6,1273,1273,36,36,850,0,0,0,13,489241,362,69,1,0,0,8,0,0,8,1,0,0,1,4.0
5.010882246,1,0,0,0,0,0,0,0,5,601594,2,0,5,2440,234827,5629,0,0,19130,14959,1748,2274,79,6,82,63,5,90,90,76,45,9,2172713,177,177,1,113,6,401312,401293,106,11,0,0,3,601352,389001,6,6,189,189,23,23,12,0,0,0,74,650369,532,58,1,0,0,3,0,0,3,1,0,0,1,9.0
5.01056931,1,0,0,0,0,0,0,0,9,597128,4,0,5,2450,239860,5655,0,0,19176,15036,6723,7179,1280,359,1285,189,5,89,89,77,2519,932,2186687,173,173,11,110,45,395690,395665,108,11,11,13,25,596718,379324,14,18,197,197,27,27,25,0,13,0,73,649167,543,67,1,5,5,25,0,0,25,1,1,0,2,9.0
5.017389567,1,5,7,5,2,0,1,2,6,574540,3,2,10,1779,275271,4811,0,1,22682,17683,4144,4498,788,88,794,126,9,17,17,17,1549,534,2253242,31,31,8,130,18,340977,340958,41,15,7,3,17,574098,324749,12,14,55,55,30,30,27,0,8,0,14,756770,246,81,1,0,0,61,0,0,61,1,0,0,1,10.0
5.010399158,1,0,0,0,0,0,0,0,2,578577,2,0,4,2887,219926,4768,0,0,23194,18167,3006,3432,456,21,465,0,4,105,105,82,906,273,2101917,207,205,4,131,5,399516,399501,118,9,4,5,13,578243,384788,10,11,217,217,21,21,11,0,5,0,79,722273,374,60,1,0,0,6,0,0,6,1,0,0,1,1.0
5.009812073,1,6,8,6,2,0,1,0,5,645422,2,2,11,2036,274409,4834,0,1,23244,18208,2934,3363,425,84,446,63,9,104,104,78,921,261,2417072,205,205,4,132,5,411122,411100,124,15,4,5,12,644540,396380,10,11,217,217,21,21,11,0,5,0,76,836633,343,73,1,0,0,10,0,1,11,1,0,0,1,14.0
5.010341705,1,0,0,0,0,0,0,0,9,613289,9,0,5,2156,253557,6164,0,0,19909,15608,7063,7421,1433,297,1290,63,5,115,115,101,2726,1061,2271840,199,199,11,114,46,400058,400034,117,11,11,13,24,613149,382872,14,18,220,220,25,25,36,4,13,0,95,630250,538,68,1,0,0,27,0,0,27,1,0,0,1,9.0
5.039783883,1,5,7,5,2,8,1,0,12,288415,345,2,10,508,151697,4014,0,1,16267,11041,3745,4068,2714,2173,2463,63,9,300,300,255,1078,496,1322900,223,223,7,46,16,153712,153689,137,16,7,7,14,288425,144603,7,11,1044,1044,34,34,672,0,7,0,10,379665,343,81,1,0,0,4,0,0,4,1,0,0,1,6.0
5.010608376,1,5,8,5,3,0,2,8,30,347949,372,2,12,2118,175555,4206,1,1,17487,12157,8560,9087,3686,2606,3678,252,10,345,345,295,3283,1069,1562644,245,245,13,47,44,195768,195733,146,14,13,16,29,347659,181272,15,20,1286,1286,28,28,863,0,16,0,17,452828,389,90,3,1,0,31,1,5,36,1,2,2,3,4.0
5.01044819,1,0,0,0,0,0,0,0,29,279576,342,0,5,588,146697,4142,0,0,16757,11589,5420,5595,2675,2114,2660,0,5,307,307,260,1672,389,1308370,229,229,6,46,6,152566,152552,132,11,6,8,16,279010,141314,11,13,1033,1033,29,29,659,0,8,0,18,362298,342,72,1,0,0,7,0,0,7,1,0,0,1,6.0
5.010196164,1,0,0,0,0,0,0,0,12,262894,336,0,5,1982,128011,3895,0,0,16208,11087,3920,4291,2580,2256,2593,63,5,295,295,253,899,274,1200692,213,213,4,46,6,151008,150999,128,11,4,5,12,262541,142451,10,11,1017,1017,29,29,655,0,5,0,11,335518,331,69,1,0,0,7,0,0,7,1,0,0,1,7.0
5.010523989,1,0,0,0,0,0,0,0,1,592276,3,0,5,2952,222602,6437,0,0,23685,18635,4639,5086,615,155,621,0,5,113,113,89,1669,380,2090006,213,213,6,131,97,412962,412941,128,12,6,8,17,591991,396040,11,13,226,226,21,21,16,0,8,0,86,529935,588,62,1,0,0,11,0,0,11,1,0,0,1,12.0
5.010573219,1,5,8,5,3,0,2,0,18,592418,9,2,11,2942,231970,5455,1,1,24061,18781,7074,7528,1511,308,1524,252,158,152,153,124,2890,1123,2156384,241,241,12,135,47,405940,405915,225,14,12,14,28,592067,387045,17,21,393,393,38,38,129,11,15,2,116,718872,604,140,3,1,0,26,1,5,31,1,2,2,3,14.0
5.010495827,1,5,8,5,3,0,2,0,8,580743,3,2,13,709,219580,5056,0,1,23337,18200,3951,4546,907,281,920,252,10,105,105,82,1649,689,2063350,205,205,7,132,45,402397,402371,124,16,7,11,16,580307,386753,10,13,226,226,25,25,23,0,8,0,79,710249,392,80,1,3,6,21,1,5,26,1,1,0,2,1.0
5.010153478,1,0,0,0,0,8,0,0,13,590334,14,0,7,2239,229483,5567,0,0,22686,17695,6812,7245,1430,247,1434,126,126,98,98,76,2744,1033,2131968,193,193,16,129,44,403690,403650,189,12,15,17,29,589796,385671,15,23,320,320,24,24,77,0,18,0,74,678323,590,127,1,0,0,27,0,0,27,1,0,0,1,14.0
5.010391374,1,0,1,0,1,0,1,8,27,355038,349,0,8,2109,182458,4191,1,0,17431,12153,8683,9095,3713,2480,3722,189,7,318,318,273,3281,1073,1596049,231,231,13,47,44,196143,196122,135,14,13,16,29,354788,181452,15,20,1246,1246,35,35,862,0,16,0,19,467265,387,79,1,1,0,25,0,0,25,1,1,1,2,4.0
5.01062733,1,0,0,0,0,0,0,0,9,630366,2,0,5,1741,270935,5974,0,0,19626,15389,6958,7426,1297,105,1311,126,5,90,90,73,2542,951,2358494,177,177,11,111,45,399033,399001,106,12,11,13,25,630062,382189,14,18,202,202,34,34,28,0,13,0,71,663252,531,67,1,0,0,27,0,0,27,1,0,0,1,9.0
5.010919615,1,5,7,5,2,0,1,0,9,230634,341,2,12,2071,99646,3857,0,1,16002,10877,2015,2466,2127,2013,2138,0,9,299,299,253,87,9,976734,223,223,0,46,5,146173,146149,132,16,0,0,3,230514,138850,6,6,1029,1029,32,32,663,0,0,0,11,278905,327,84,1,0,0,5,0,0,5,1,0,0,1,8.0
5.010366395,1,0,0,0,0,8,0,2,53,299246,529,0,5,2654,150754,4872,0,0,17624,11869,6902,7328,2893,1837,2891,126,115,471,471,342,2640,898,1356939,389,389,13,50,44,172051,172031,278,12,13,15,24,298484,157126,13,21,951,951,33,33,299,0,16,0,17,356759,520,126,1,0,0,265,0,0,265,1,0,0,1,3.0
5.009809063,1,0,0,0,0,0,0,0,2,662772,3,0,4,2863,291376,4902,0,0,23248,18217,2954,3404,434,84,461,0,4,107,107,84,890,263,2511227,211,211,4,132,5,411761,411735,121,10,4,5,12,661896,396924,10,11,225,225,21,21,13,0,5,0,80,863896,364,65,1,0,0,9,0,0,9,1,0,0,1,1.0
5.010623367,1,0,0,0,0,0,0,0,15,230195,339,0,8,2059,99036,3870,0,0,15901,10713,1888,2363,2129,2014,2142,0,5,296,296,252,26,5,974633,219,219,1,46,5,146685,146686,131,12,0,0,3,230130,139186,6,6,937,937,32,32,570,0,0,0,11,282609,328,76,1,0,0,3,0,0,3,1,0,0,1,5.0
5.01627916,1,0,0,0,0,0,0,0,12,242083,342,0,5,569,109644,4100,0,0,16448,11235,5524,6130,2859,2057,3194,0,5,298,298,253,1756,563,1056569,219,219,8,46,33,150679,150668,127,11,8,11,20,242106,140448,13,17,1028,1028,26,26,660,0,10,0,10,293697,326,72,1,0,0,25,0,0,25,1,0,0,1,6.0
5.010622853,1,0,0,0,0,0,0,0,27,282477,336,0,4,1937,148807,4135,0,0,16171,10900,4695,5193,2924,2161,2944,126,4,295,295,247,1639,699,1309102,219,219,7,46,44,151432,151411,125,9,7,8,16,282414,141767,10,13,1028,1028,26,26,668,0,8,0,10,376895,329,75,1,0,0,20,0,0,20,1,0,0,1,6.0
5.011343879,1,0,0,0,0,0,0,0,17,271305,343,0,5,609,143676,4113,0,0,16354,11128,4993,5552,2960,2303,2961,63,5,300,300,255,1656,698,1260794,223,223,8,46,45,146814,146795,129,11,7,8,16,271166,136777,10,13,1044,1044,37,37,674,0,8,0,11,373826,336,69,1,0,0,23,0,0,23,1,0,0,1,6.0
5.01048512,1,5,7,5,2,0,1,4,42,324267,506,2,11,2260,169269,4401,0,1,16468,11007,1980,2439,1780,1542,1772,126,9,465,465,335,39,5,1458877,387,387,0,48,6,173209,173201,215,15,0,1,3,323907,163967,6,6,825,825,39,39,208,0,0,0,11,446108,362,81,1,0,0,252,1,5,257,1,0,0,1,3.0
5.013708667,1,5,7,5,2,0,1,0,8,269009,346,2,11,2044,142029,4097,0,1,16784,11597,5563,6077,2693,2176,2706,63,8,310,310,265,1685,406,1253151,235,235,6,46,6,147638,147624,137,13,6,8,16,268808,135865,11,13,959,959,36,36,578,0,8,0,20,338906,351,78,1,0,0,15,0,0,15,1,0,0,1,5.0
5.010326429,1,0,1,0,1,0,1,0,8,567318,3,0,8,1718,219077,4886,0,0,23674,18543,6330,6791,1317,359,1339,189,7,107,107,90,2513,952,2045179,209,209,11,135,46,391945,391925,124,13,11,13,26,566876,374190,14,18,237,237,37,37,31,0,13,0,87,685501,387,72,1,3,6,25,0,0,25,1,1,0,2,1.0
5.025963069,1,0,0,0,0,0,0,0,2,582779,16,0,5,578,219581,5401,0,0,23549,18490,2797,3424,265,140,268,63,5,117,117,91,798,139,2047343,223,223,2,132,6,404806,404800,129,12,2,3,7,582412,389055,7,8,248,248,31,31,26,0,3,0,87,709748,384,66,1,0,0,5,0,0,5,1,0,0,1,14.0
5.010942037,1,9,11,427,2,545,1,2,12,633415,99,56,11,1714,267255,6588,490,1,24801,19509,10348,10869,1934,159,1929,0,9,182,266,184,4061,1257,2383548,361,361,24,136,5,411884,411834,290,15,24,25,48,633019,392603,25,31,566,566,81,81,14,16,25,5,132,676725,607,83,2,0,0,491,6,64,555,1,0,0,1,11.0
5.010502541,1,0,0,0,0,8,0,0,15,549248,7,0,10,2926,197465,5092,0,0,23539,18419,6409,6846,1429,239,1420,126,5,108,108,79,2754,1032,1916137,211,211,15,132,44,395574,395541,123,12,15,17,29,548843,377742,14,22,232,232,23,23,23,0,17,0,76,667700,359,78,1,0,0,26,0,0,26,1,0,0,1,14.0
5.012198549,1,0,0,0,0,0,0,0,30,275041,339,0,4,2100,144991,4246,0,0,16415,11121,6665,7160,3307,2365,3321,63,4,294,294,251,2525,956,1271962,217,217,11,46,44,149979,149955,128,9,11,14,26,274920,138464,14,18,938,938,27,27,577,0,13,0,10,358383,344,75,1,0,0,25,0,0,25,1,0,0,1,5.0
5.010686881,1,5,8,5,3,0,2,6,90,314956,509,2,13,2409,162882,4544,2,1,16825,11256,4787,5331,2592,1626,2586,252,11,469,469,339,1631,693,1419231,393,393,8,48,45,172918,172897,222,16,7,8,17,314818,161227,10,13,839,839,36,36,216,0,8,0,13,376036,384,89,3,1,0,262,1,5,266,1,2,2,3,3.0
5.011273869,1,0,0,0,0,0,0,0,24,265821,338,0,5,622,137601,4157,0,0,16525,11233,6777,7374,3293,2491,3331,189,5,295,295,250,2536,961,1223304,217,217,11,46,44,148652,148633,130,12,11,13,26,265897,137309,14,18,1031,1031,28,28,670,0,13,0,10,347915,349,78,1,0,0,25,0,0,25,1,0,0,1,6.0
5.010365562,1,9,17,427,8,552,3,0,11,582285,94,56,28,706,239173,6348,492,1,24534,19187,9648,10139,1794,94,1789,0,130,152,190,144,3685,1169,2184414,299,299,24,136,5,389198,389163,277,17,24,25,44,581919,369798,23,32,511,511,77,77,80,14,26,4,94,618328,712,154,3,5,9,490,6,60,550,1,4,3,2,11.0
5.010130284,1,0,0,0,0,0,0,0,7,626118,3,0,5,2539,267336,5695,0,0,20497,16104,6223,6675,1046,225,1082,63,5,97,97,86,2361,815,2347395,181,181,9,115,44,398976,398944,112,12,9,11,21,625271,381285,11,15,203,203,29,29,27,0,11,0,83,698982,559,66,1,0,0,24,0,0,24,1,0,0,1,9.0
5.010173245,1,0,0,0,0,0,0,0,54,318810,506,0,4,2340,165001,4515,0,0,16715,11162,4685,5192,2576,1752,2577,189,4,466,466,335,1629,688,1449305,387,387,7,48,44,173980,173965,213,10,7,8,17,318487,162383,10,13,830,830,33,33,216,0,8,0,11,414991,353,69,1,0,0,264,0,0,264,1,0,0,1,3.0
5.010456412,1,0,0,0,0,0,0,0,7,578716,2,0,5,2583,219912,4671,0,0,23369,18306,3288,3692,472,84,480,0,70,105,105,82,906,255,2103786,207,207,4,133,6,399913,399900,158,12,4,5,13,578419,384876,11,12,257,257,31,31,27,0,5,0,80,713788,448,96,1,0,0,7,0,0,7,1,0,0,1,13.0
5.010519801,1,5,8,5,3,0,2,0,3,608740,2,2,13,1637,245228,5991,1,1,19857,15570,3764,4211,460,83,468,0,11,89,89,72,920,274,2248501,175,175,4,115,5,400488,400471,109,16,4,5,12,608381,386262,10,11,187,187,21,21,11,0,5,0,70,637577,562,80,3,1,0,6,1,5,11,1,2,2,3,9.0
5.010364128,1,0,0,0,0,0,0,0,19,267331,343,0,4,538,133484,4098,0,0,16753,11588,5445,5958,2657,2233,2661,63,4,306,306,262,1674,377,1225562,227,227,6,46,6,152988,152964,129,9,6,9,17,267038,141647,11,13,1036,1036,29,29,662,0,8,0,18,343429,339,72,1,0,0,8,0,0,8,1,0,0,1,6.0
5.010407312,1,0,0,0,0,0,0,0,22,277836,341,0,6,2087,146226,4018,0,0,16191,11062,4032,4536,2516,2043,2520,0,5,299,299,253,921,267,1299444,221,221,4,46,6,148931,148914,128,12,4,5,12,277653,139742,10,11,939,939,36,36,570,0,5,0,11,333363,333,78,1,0,0,10,0,0,10,1,0,0,1,5.0
5.010597303,1,6,9,6,3,11,2,0,17,580859,2,2,14,1291,217100,4819,0,1,23539,18440,7800,7734,1619,562,1463,441,11,103,103,82,3205,1165,2104665,203,203,16,130,45,406937,406910,125,17,16,16,30,580411,388330,14,21,228,228,35,35,28,0,19,0,80,704683,405,86,1,6,6,29,1,6,35,1,1,0,2,1.0
5.010802779,1,0,0,0,0,0,0,0,8,583800,4,0,5,609,220311,6200,0,0,24006,18852,6774,7630,1254,170,1401,63,5,115,115,90,2885,905,2105748,217,217,11,132,135,408335,408314,126,12,11,16,27,583682,389462,15,20,238,238,21,21,26,0,14,0,86,525846,584,70,1,0,0,25,0,0,25,1,0,0,1,12.0
5.010637499,1,0,0,0,0,0,0,0,4,582765,3,0,8,2844,219977,4822,0,0,23299,18248,4265,4492,934,219,640,63,5,105,105,82,1723,676,2088860,205,205,8,132,16,404527,404510,124,11,7,7,18,582329,388496,11,12,225,225,23,23,21,0,8,0,78,715752,387,70,1,0,0,11,0,0,11,1,0,0,1,1.0
5.010293129,1,9,11,390,2,497,1,0,17,609213,102,50,12,2759,248870,6398,445,1,22978,18060,13760,14036,2933,688,2930,189,9,198,250,202,6020,2104,2261181,336,336,32,124,48,406699,406654,242,16,32,30,62,608844,385039,30,39,483,483,95,95,55,30,34,7,133,638363,581,83,2,0,0,469,4,53,522,1,0,0,1,11.0
5.010360583,1,0,0,0,0,0,0,0,3,562304,2,0,6,1427,263149,4533,0,0,22469,17521,2781,3196,485,141,465,63,5,17,17,16,889,320,2189458,31,31,4,130,6,338969,338947,37,12,4,5,10,561528,324159,10,11,46,46,25,25,16,0,5,0,14,748182,227,65,1,0,0,59,0,0,59,1,0,0,1,10.0
5.00993636,1,0,0,0,0,0,0,0,9,590197,5,0,5,472,223142,6123,0,0,23282,18200,4252,4341,880,219,813,0,5,107,107,86,1552,668,2097862,209,209,7,131,138,406743,406723,122,12,7,2,16,589541,390703,9,11,237,237,36,36,29,0,8,0,81,719256,587,59,1,5,5,16,0,0,16,1,1,0,2,12.0
5.010186789,1,6,13,5,7,0,2,0,7,615659,3,2,25,2856,246593,4757,1,1,23597,18540,2578,2990,237,78,249,0,19,115,115,91,761,132,2219774,217,217,2,132,6,410321,410305,136,18,2,3,7,615178,394876,7,8,233,233,24,24,19,0,3,0,88,780968,412,96,3,2,5,5,1,5,10,1,3,2,3,1.0
5.010593072,1,5,7,5,2,0,1,0,5,294467,333,2,10,1930,154325,4017,0,1,16206,11020,3939,4419,2596,2183,2600,0,9,294,294,251,915,261,1353528,215,215,5,46,6,155896,155887,133,16,4,5,13,294557,147509,10,11,1022,1022,29,29,663,0,5,0,12,410001,333,74,1,0,0,10,0,0,10,1,0,0,1,7.0
5.010149732,1,0,0,0,0,0,0,12,15,359209,363,0,5,1994,186466,3718,0,0,16415,11231,2302,2775,2341,2185,2335,0,5,332,332,281,57,5,1610975,241,241,0,47,6,188417,188409,138,11,0,0,3,358959,180661,6,6,1264,1264,35,35,849,0,0,0,13,498951,355,73,1,0,0,4,0,0,4,1,0,0,1,4.0
5.010184018,1,0,0,0,0,0,0,0,13,305790,508,0,4,2123,160770,4851,0,0,17116,11535,3461,3877,2035,1799,2030,63,113,474,474,343,760,131,1343781,395,395,2,50,6,165877,165869,276,10,2,3,7,305414,154165,8,9,923,923,35,35,259,0,3,0,18,385030,487,121,1,0,0,253,0,0,253,1,0,0,1,2.0
5.010443289,1,5,8,5,3,0,2,8,75,319103,509,2,14,2117,165195,4503,1,1,16674,11210,3820,4291,2159,1619,2145,63,11,466,466,338,967,267,1449590,389,389,4,48,5,173234,173216,216,16,4,5,12,318855,162568,10,11,827,827,30,30,205,0,6,0,11,442237,375,88,3,1,0,253,1,5,258,1,2,2,3,3.0
5.010531916,1,0,0,0,0,0,0,0,10,627052,2,0,5,2486,257832,5988,0,0,19455,15280,3912,4371,464,83,471,0,5,91,91,75,912,266,2310331,179,179,4,113,5,405629,405613,107,11,4,5,12,626619,391452,10,11,194,194,28,28,15,0,5,0,73,666799,543,67,1,0,0,11,0,0,11,1,0,0,1,9.0
5.010761413,1,0,0,0,0,0,0,0,7,565584,3,0,7,2684,212161,6209,0,0,19918,15616,3761,4226,455,84,459,0,5,92,92,74,915,271,2014880,179,179,4,115,5,390502,390477,111,12,4,5,12,565202,376171,10,11,192,192,21,21,11,0,5,0,71,582099,561,65,1,0,0,7,0,0,7,1,0,0,1,9.0
5.010198177,1,0,2,0,2,0,1,0,4,638500,3,0,11,2409,272580,5260,0,0,18414,14391,1458,1944,66,7,76,0,9,87,87,74,31,5,2370318,169,169,0,109,5,399498,399488,104,14,0,1,4,638058,387975,6,6,181,181,20,20,10,0,0,0,71,709232,499,67,1,3,7,2,0,0,2,1,1,0,2,13.0
5.010561161,1,9,11,427,2,543,1,0,29,593110,89,57,9,1629,239630,6528,488,1,24305,19036,12212,12158,2617,679,2514,504,8,152,210,163,5445,1875,2194452,301,301,30,133,44,400236,400194,232,13,30,28,55,592754,379425,27,35,450,450,79,79,20,18,32,5,106,648353,575,78,2,0,0,498,5,56,554,1,0,0,1,11.0
5.009727801,1,0,0,0,0,0,0,4,56,327390,523,0,5,2265,171063,4496,0,0,16839,11342,3979,4422,2130,1745,2150,0,5,471,471,346,891,268,1492118,399,399,4,48,5,175976,175961,217,12,4,5,12,326857,164919,10,11,850,850,38,38,208,0,5,0,10,430222,366,70,1,0,0,259,0,0,259,1,0,0,1,3.0
5.014288369,1,0,0,0,0,0,0,2,3,524118,2,0,6,2961,231064,4644,0,0,22493,17548,2850,3280,486,15,473,0,5,12,12,12,885,309,1974433,21,21,4,130,5,332758,332736,32,12,4,5,10,522909,317831,10,11,36,36,28,28,14,0,5,0,10,673407,232,70,1,0,0,62,0,0,62,1,0,0,1,10.0
5.01067627,1,5,7,5,2,0,1,0,5,623747,2,2,10,2863,260788,6153,0,1,22279,17327,4349,4846,925,226,924,63,113,99,99,81,1636,687,2330983,195,195,7,128,131,403541,403517,180,13,7,8,17,623374,387977,11,14,314,314,30,30,86,0,8,0,79,624453,699,118,1,0,0,15,0,0,15,1,0,0,1,12.0
5.011072977,1,6,8,6,2,0,1,0,9,285601,337,2,10,1955,149996,4163,0,1,16494,11274,6784,7347,3433,2410,3439,0,9,293,293,253,2520,960,1346285,209,209,11,46,44,154395,154365,126,15,11,13,26,285505,143568,14,18,1022,1022,28,28,670,0,13,0,10,366233,349,82,1,0,0,28,0,1,29,1,0,0,1,7.0
5.010005239,1,0,0,0,0,0,0,0,8,655347,8,0,5,2432,280600,6448,0,0,23327,18297,3412,3882,1934,1535,1973,1323,5,105,105,87,930,1733,2474606,205,205,4,132,98,415097,415069,124,12,4,6,13,654490,400010,10,11,223,223,28,28,11,0,6,0,79,660692,586,62,1,0,0,13,0,0,13,1,0,0,1,8.0
5.019323416,1,0,4,0,4,8,1,0,10,636079,13,0,14,2456,268806,4882,0,0,23241,18284,6276,6448,1203,297,944,63,13,109,109,88,2645,846,2380527,205,205,13,128,16,410683,410650,126,12,13,14,26,635724,392262,12,18,233,233,23,23,31,0,15,0,85,803590,392,79,1,3,9,9,0,0,9,1,1,0,2,13.0
5.016927647,1,5,7,5,2,0,1,0,6,287517,336,2,10,1998,151197,4069,0,1,16271,11130,4075,4775,2616,2199,2667,0,9,295,295,253,948,292,1316274,213,213,5,46,5,153521,153509,128,16,4,5,12,287262,144789,10,11,1025,1025,33,33,664,0,5,0,11,380410,343,76,1,0,0,10,0,0,10,1,0,0,1,7.0
5.020328577,1,0,2,0,1,3,1,0,4,284418,334,0,8,1848,149661,4007,2,0,16135,10963,3432,3712,2749,2320,2404,0,7,294,294,251,913,459,1341450,211,211,3,46,44,151982,151965,125,13,3,2,9,284445,143459,7,7,1026,1026,30,30,670,0,4,0,10,377326,325,71,1,1,0,12,0,0,12,1,1,1,2,7.0
5.010694545,1,5,7,5,2,0,1,0,7,594579,3,2,11,553,232938,5109,0,1,23471,18397,3287,3844,470,22,472,0,9,107,107,84,930,265,2143986,209,209,4,132,6,403019,402998,126,16,4,5,12,594236,387897,10,11,226,226,31,31,16,0,5,0,81,742241,365,68,1,0,0,9,1,5,14,1,0,0,1,13.0
5.010488102,1,0,0,0,0,0,0,0,14,272782,334,0,5,2144,144328,4079,0,0,16087,10819,4625,5065,2924,2288,2936,0,5,295,295,246,1634,694,1251162,219,219,7,46,44,147509,147500,127,12,7,8,16,272718,137723,10,13,935,935,27,27,577,0,8,0,10,373349,336,72,1,0,0,17,0,0,17,1,0,0,1,5.0
5.012367018,1,5,7,5,2,0,1,13,18,361240,335,2,11,2228,187640,3637,0,1,16354,11185,3976,4425,2669,2176,2690,63,9,294,294,246,898,258,1615081,219,219,4,47,5,191010,191001,131,16,4,5,13,361025,181763,10,11,1196,1196,24,24,833,0,5,0,10,497426,367,86,1,5,5,8,1,5,13,1,1,0,2,8.0
